order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,state,region,product_name,category,sub_category,sales,quantity,discount,profit
CA-2023-107907,2023-03-01,2023-03-07,Second Class,CG-10316,Customer_281,Corporate,Minnesota,Central,HP Laptop,Technology,Copiers,222.56,3,0.4,-120.25
CA-2023-107908,2023-03-01,2023-03-03,Second Class,CG-10335,Customer_139,Consumer,Colorado,West,Sticky Notes,Office Supplies,Storage,128.63,7,0.1,123.74
CA-2023-107909,2023-03-01,2023-03-04,Standard Class,CG-10439,Customer_259,Home Office,Oklahoma,South,iPhone 14,Technology,Computers,586.49,1,0.4,-77.9
CA-2023-107910,2023-03-01,2023-03-08,First Class,CG-10023,Customer_197,Home Office,Mississippi,South,A4 Paper,Office Supplies,Supplies,17.89,2,0.0,7.41
CA-2023-107911,2023-03-01,2023-03-06,Second Class,CG-10192,Customer_235,Home Office,North Carolina,East,Sony Headphones,Technology,Computers,530.62,3,0.0,379.2
CA-2023-107912,2023-03-01,2023-03-04,First Class,CG-10330,Customer_176,Corporate,Mississippi,South,Manila Folders,Office Supplies,Storage,86.43,2,0.4,-31.96
CA-2023-107913,2023-03-02,2023-03-03,Second Class,CG-10261,Customer_75,Corporate,Florida,East,Logitech Mouse,Technology,Phones,214.67,6,0.4,-261.36
CA-2023-107914,2023-03-02,2023-03-05,Second Class,CG-10075,Customer_259,Consumer,Indiana,Central,Samsung Galaxy,Technology,Copiers,136.27,6,0.4,-114.42
CA-2023-107915,2023-03-02,2023-03-04,First Class,CG-10281,Customer_72,Corporate,Arizona,West,Sticky Notes,Office Supplies,Supplies,93.3,1,0.1,15.69
CA-2023-107916,2023-03-02,2023-03-03,Standard Class,CG-10338,Customer_73,Home Office,Arkansas,South,Sofa,Furniture,Bookcases,553.71,5,0.0,851.73
CA-2023-107917,2023-03-02,2023-03-06,Standard Class,CG-10448,Customer_100,Consumer,Florida,East,Office Chair,Furniture,Bookcases,958.73,7,0.1,684.32
CA-2023-107918,2023-03-02,2023-03-07,Standard Class,CG-10244,Customer_215,Home Office,Illinois,Central,Office Chair,Furniture,Chairs,350.82,6,0.5,-720.11
CA-2023-107919,2023-03-02,2023-03-07,First Class,CG-10481,Customer_195,Consumer,Florida,East,Conference Table,Furniture,Tables,374.81,5,0.0,360.43
CA-2023-107920,2023-03-03,2023-03-06,First Class,CG-10181,Customer_43,Home Office,Utah,West,Standing Desk,Furniture,Furnishings,164.34,4,0.5,-218.91
CA-2023-107921,2023-03-03,2023-03-09,First Class,CG-10189,Customer_128,Consumer,Alabama,South,HP Laptop,Technology,Computers,1031.62,2,0.5,-716.61
CA-2023-107922,2023-03-03,2023-03-04,Standard Class,CG-10339,Customer_186,Home Office,Texas,Central,Sofa,Furniture,Furnishings,463.08,4,0.0,315.04
CA-2023-107923,2023-03-03,2023-03-07,First Class,CG-10267,Customer_249,Corporate,Florida,East,Apple iPad,Technology,Copiers,700.61,3,0.3,-138.11
CA-2023-107924,2023-03-03,2023-03-04,Standard Class,CG-10151,Customer_16,Home Office,Michigan,Central,Scissors,Office Supplies,Binders,69.76,4,0.4,-46.57
CA-2023-107925,2023-03-03,2023-03-08,Second Class,CG-10479,Customer_55,Consumer,Ohio,East,Conference Table,Furniture,Furnishings,964.28,6,0.5,-1814.3
CA-2023-107926,2023-03-04,2023-03-05,Standard Class,CG-10480,Customer_174,Home Office,Ohio,East,Bookcase,Furniture,Furnishings,192.98,1,0.0,33.16
CA-2023-107927,2023-03-04,2023-03-08,Standard Class,CG-10294,Customer_72,Corporate,Washington,West,Ergonomic Chair,Furniture,Bookcases,626.44,4,0.1,476.37
CA-2023-107928,2023-03-04,2023-03-10,Same Day,CG-10329,Customer_299,Consumer,Utah,West,Standing Desk,Furniture,Chairs,287.51,6,0.1,284.85
CA-2023-107929,2023-03-04,2023-03-07,Same Day,CG-10149,Customer_257,Corporate,New York,East,Logitech Mouse,Technology,Accessories,488.63,3,0.1,221.75
CA-2023-107930,2023-03-04,2023-03-06,Standard Class,CG-10431,Customer_43,Home Office,Alabama,South,Canon Copier,Technology,Copiers,562.46,3,0.4,-265.26
CA-2023-107931,2023-03-04,2023-03-05,Same Day,CG-10251,Customer_88,Consumer,Minnesota,Central,Dell Monitor,Technology,Phones,899.9,1,0.0,268.97
CA-2023-107932,2023-03-04,2023-03-06,First Class,CG-10494,Customer_141,Home Office,Wisconsin,Central,A4 Paper,Office Supplies,Art,74.52,2,0.1,18.74
CA-2023-107933,2023-03-05,2023-03-10,Same Day,CG-10232,Customer_186,Consumer,Oregon,West,Canon Copier,Technology,Phones,1586.07,5,0.2,537.19
CA-2023-107934,2023-03-05,2023-03-08,Same Day,CG-10205,Customer_78,Corporate,Oklahoma,South,Bookcase,Furniture,Tables,1008.23,1,0.5,-213.27
CA-2023-107935,2023-03-05,2023-03-12,Same Day,CG-10003,Customer_202,Corporate,Florida,East,Binders Pack,Office Supplies,Fasteners,86.47,5,0.4,-84.42
CA-2023-107936,2023-03-05,2023-03-08,Standard Class,CG-10028,Customer_4,Corporate,Arizona,West,Pen Set,Office Supplies,Labels,46.94,1,0.0,7.15
CA-2023-107937,2023-03-05,2023-03-06,Second Class,CG-10133,Customer_255,Home Office,Georgia,East,Executive Desk,Furniture,Furnishings,931.9,1,0.1,186.36
CA-2023-107938,2023-03-05,2023-03-11,Second Class,CG-10046,Customer_161,Consumer,Virginia,East,Executive Desk,Furniture,Chairs,905.43,4,0.4,-696.06
CA-2023-107939,2023-03-05,2023-03-08,Second Class,CG-10054,Customer_111,Corporate,Utah,West,Office Chair,Furniture,Furnishings,910.68,4,0.3,-127.38
CA-2023-107940,2023-03-06,2023-03-07,Second Class,CG-10487,Customer_141,Home Office,Louisiana,South,Filing Cabinet,Furniture,Tables,100.96,4,0.0,120.1
CA-2023-107941,2023-03-06,2023-03-07,Second Class,CG-10233,Customer_264,Home Office,Wisconsin,Central,Dell Monitor,Technology,Copiers,1390.18,1,0.0,312.54
CA-2023-107942,2023-03-06,2023-03-08,Second Class,CG-10102,Customer_249,Consumer,Utah,West,Stapler,Office Supplies,Envelopes,120.93,4,0.4,-71.38
CA-2023-107943,2023-03-06,2023-03-09,Standard Class,CG-10438,Customer_277,Corporate,Louisiana,South,Office Chair,Furniture,Tables,710.81,6,0.5,-698.24
CA-2023-107944,2023-03-06,2023-03-07,First Class,CG-10245,Customer_63,Home Office,Florida,East,Canon Copier,Technology,Accessories,1385.82,1,0.0,266.79
CA-2023-107945,2023-03-06,2023-03-08,First Class,CG-10432,Customer_31,Corporate,Utah,West,Executive Desk,Furniture,Tables,888.11,4,0.1,726.25
CA-2023-107946,2023-03-06,2023-03-10,Second Class,CG-10408,Customer_76,Consumer,Indiana,Central,Dell Monitor,Technology,Computers,978.46,5,0.1,685.68
CA-2023-107947,2023-03-07,2023-03-14,Same Day,CG-10172,Customer_152,Corporate,Illinois,Central,Bookcase,Furniture,Bookcases,926.91,2,0.0,287.72
CA-2023-107948,2023-03-07,2023-03-09,Same Day,CG-10135,Customer_63,Corporate,North Carolina,East,Standing Desk,Furniture,Chairs,904.81,4,0.0,915.72
CA-2023-107949,2023-03-07,2023-03-09,Standard Class,CG-10266,Customer_28,Home Office,Colorado,West,Filing Cabinet,Furniture,Furnishings,1033.08,3,0.2,216.29
CA-2023-107950,2023-03-07,2023-03-08,Second Class,CG-10384,Customer_33,Home Office,Michigan,Central,iPhone 14,Technology,Computers,1669.09,6,0.4,-1301.27
CA-2023-107951,2023-03-07,2023-03-12,Second Class,CG-10453,Customer_271,Consumer,California,West,Filing Cabinet,Furniture,Furnishings,632.78,2,0.0,225.58
CA-2023-107952,2023-03-07,2023-03-12,Same Day,CG-10357,Customer_156,Consumer,Missouri,Central,Logitech Mouse,Technology,Computers,187.44,3,0.0,156.72
CA-2023-107953,2023-03-07,2023-03-13,Second Class,CG-10155,Customer_284,Consumer,Ohio,East,Dell Monitor,Technology,Copiers,166.81,2,0.3,-22.28
CA-2023-107954,2023-03-08,2023-03-13,Second Class,CG-10223,Customer_40,Home Office,New York,East,Manila Folders,Office Supplies,Paper,132.09,4,0.5,-170.04
CA-2023-107955,2023-03-08,2023-03-10,Same Day,CG-10392,Customer_58,Consumer,Oregon,West,Samsung Galaxy,Technology,Phones,696.71,7,0.0,1372.37
CA-2023-107956,2023-03-08,2023-03-14,First Class,CG-10097,Customer_13,Consumer,Louisiana,South,Canon Copier,Technology,Computers,763.59,5,0.3,-142.66
CA-2023-107957,2023-03-08,2023-03-09,First Class,CG-10048,Customer_84,Home Office,Arkansas,South,Logitech Mouse,Technology,Phones,917.4,4,0.4,-675.66
CA-2023-107958,2023-03-08,2023-03-11,Standard Class,CG-10449,Customer_275,Consumer,Florida,East,Dell Monitor,Technology,Computers,577.56,6,0.4,-654.21
CA-2023-107959,2023-03-08,2023-03-15,Same Day,CG-10149,Customer_26,Home Office,Michigan,Central,Canon Copier,Technology,Copiers,1118.04,7,0.1,1502.22
CA-2023-107960,2023-03-08,2023-03-15,Standard Class,CG-10422,Customer_179,Consumer,Arkansas,South,Scissors,Office Supplies,Storage,112.11,1,0.5,-25.87
CA-2023-107961,2023-03-09,2023-03-11,Second Class,CG-10406,Customer_274,Home Office,Pennsylvania,East,Standing Desk,Furniture,Tables,350.61,7,0.3,-113.77
CA-2023-107962,2023-03-09,2023-03-11,Same Day,CG-10060,Customer_171,Corporate,Illinois,Central,Sticky Notes,Office Supplies,Fasteners,106.73,7,0.1,81.15
CA-2023-107963,2023-03-09,2023-03-15,First Class,CG-10242,Customer_296,Home Office,Wisconsin,Central,Binders Pack,Office Supplies,Labels,97.53,3,0.5,-89.1
CA-2023-107964,2023-03-09,2023-03-10,Second Class,CG-10371,Customer_23,Home Office,Louisiana,South,Filing Cabinet,Furniture,Furnishings,628.5,2,0.0,373.89
CA-2023-107965,2023-03-09,2023-03-13,First Class,CG-10322,Customer_235,Home Office,Pennsylvania,East,Apple iPad,Technology,Phones,676.86,5,0.1,345.1
CA-2023-107966,2023-03-09,2023-03-11,First Class,CG-10426,Customer_100,Consumer,Michigan,Central,Sofa,Furniture,Furnishings,988.19,3,0.3,-91.32
CA-2023-107967,2023-03-09,2023-03-13,Standard Class,CG-10172,Customer_264,Home Office,Indiana,Central,iPhone 14,Technology,Copiers,805.66,5,0.3,-274.2
CA-2023-107968,2023-03-10,2023-03-14,Same Day,CG-10335,Customer_266,Home Office,California,West,Executive Desk,Furniture,Chairs,472.15,3,0.1,130.42
CA-2023-107969,2023-03-10,2023-03-15,Same Day,CG-10040,Customer_147,Consumer,California,West,Manila Folders,Office Supplies,Envelopes,93.56,4,0.0,103.19
CA-2023-107970,2023-03-10,2023-03-11,Same Day,CG-10093,Customer_152,Corporate,Oklahoma,South,HP Laptop,Technology,Copiers,1667.35,7,0.1,1685.79
CA-2023-107971,2023-03-10,2023-03-17,Standard Class,CG-10146,Customer_117,Home Office,Washington,West,Manila Folders,Office Supplies,Envelopes,76.29,6,0.1,83.9
CA-2023-107972,2023-03-10,2023-03-17,First Class,CG-10299,Customer_161,Consumer,New York,East,Dell Monitor,Technology,Phones,1338.28,1,0.4,-134.53
CA-2023-107973,2023-03-10,2023-03-14,Standard Class,CG-10025,Customer_215,Corporate,Mississippi,South,Bookcase,Furniture,Bookcases,557.33,3,0.5,-478.98
CA-2023-107974,2023-03-11,2023-03-18,Same Day,CG-10143,Customer_101,Home Office,Tennessee,South,Bookcase,Furniture,Furnishings,310.68,7,0.1,356.21
CA-2023-107975,2023-03-11,2023-03-12,Second Class,CG-10405,Customer_175,Corporate,Colorado,West,Conference Table,Furniture,Chairs,212.41,5,0.4,-204.37
CA-2023-107976,2023-03-11,2023-03-16,Same Day,CG-10133,Customer_119,Home Office,Texas,Central,Standing Desk,Furniture,Bookcases,225.23,4,0.3,-45.71
CA-2023-107977,2023-03-11,2023-03-12,Same Day,CG-10036,Customer_62,Home Office,Florida,East,Conference Table,Furniture,Chairs,106.09,7,0.4,-131.74
CA-2023-107978,2023-03-11,2023-03-13,First Class,CG-10452,Customer_89,Corporate,Georgia,East,Manila Folders,Office Supplies,Labels,82.1,2,0.4,-23.4
CA-2023-107979,2023-03-11,2023-03-15,Same Day,CG-10490,Customer_10,Corporate,Florida,East,Manila Folders,Office Supplies,Envelopes,27.48,2,0.2,3.81
CA-2023-107980,2023-03-11,2023-03-12,Same Day,CG-10205,Customer_81,Corporate,Alabama,South,Apple iPad,Technology,Copiers,1576.39,6,0.2,495.39
CA-2023-107981,2023-03-12,2023-03-19,First Class,CG-10151,Customer_168,Home Office,Virginia,East,Tape Dispenser,Office Supplies,Art,137.79,4,0.0,165.74
CA-2023-107982,2023-03-12,2023-03-15,Same Day,CG-10461,Customer_14,Home Office,Missouri,Central,Samsung Galaxy,Technology,Copiers,960.62,7,0.5,-1133.64
CA-2023-107983,2023-03-12,2023-03-13,Same Day,CG-10456,Customer_189,Consumer,Michigan,Central,iPhone 14,Technology,Copiers,883.71,6,0.3,-257.21
CA-2023-107984,2023-03-12,2023-03-16,First Class,CG-10167,Customer_203,Consumer,Nevada,West,A4 Paper,Office Supplies,Paper,55.58,7,0.5,-63.37
CA-2023-107985,2023-03-12,2023-03-17,Second Class,CG-10375,Customer_256,Consumer,North Carolina,East,Manila Folders,Office Supplies,Labels,93.12,2,0.0,32.47
CA-2023-107986,2023-03-12,2023-03-19,First Class,CG-10202,Customer_174,Home Office,Alabama,South,iPhone 14,Technology,Phones,1147.37,5,0.4,-864.75
CA-2023-107987,2023-03-12,2023-03-17,Same Day,CG-10393,Customer_10,Corporate,Colorado,West,Manila Folders,Office Supplies,Fasteners,54.97,6,0.0,72.71
CA-2023-107988,2023-03-13,2023-03-17,Standard Class,CG-10158,Customer_46,Consumer,Minnesota,Central,Manila Folders,Office Supplies,Labels,54.94,1,0.0,13.29
CA-2023-107989,2023-03-13,2023-03-20,Second Class,CG-10178,Customer_233,Home Office,Virginia,East,Manila Folders,Office Supplies,Binders,94.0,6,0.0,140.57
CA-2023-107990,2023-03-13,2023-03-15,First Class,CG-10437,Customer_236,Corporate,Texas,Central,Ergonomic Chair,Furniture,Bookcases,658.51,7,0.4,-503.23
CA-2023-107991,2023-03-13,2023-03-20,Second Class,CG-10216,Customer_80,Consumer,Nevada,West,Executive Desk,Furniture,Tables,828.42,4,0.0,739.5
CA-2023-107992,2023-03-13,2023-03-15,Second Class,CG-10308,Customer_123,Corporate,Illinois,Central,Dell Monitor,Technology,Phones,1702.42,1,0.0,548.38
CA-2023-107993,2023-03-13,2023-03-18,Standard Class,CG-10147,Customer_142,Corporate,New York,East,A4 Paper,Office Supplies,Binders,111.46,1,0.3,-7.16
CA-2023-107994,2023-03-13,2023-03-18,Standard Class,CG-10380,Customer_286,Consumer,New York,East,iPhone 14,Technology,Computers,641.74,4,0.5,-636.92
CA-2023-107995,2023-03-14,2023-03-18,Standard Class,CG-10158,Customer_4,Consumer,Colorado,West,Stapler,Office Supplies,Fasteners,108.81,3,0.0,97.87
CA-2023-107996,2023-03-14,2023-03-16,Same Day,CG-10143,Customer_295,Home Office,Florida,East,Executive Desk,Furniture,Bookcases,550.23,5,0.2,165.46
CA-2023-107997,2023-03-14,2023-03-19,First Class,CG-10356,Customer_277,Corporate,Illinois,Central,Manila Folders,Office Supplies,Envelopes,111.21,4,0.4,-42.39
CA-2023-107998,2023-03-14,2023-03-16,Same Day,CG-10069,Customer_150,Consumer,Michigan,Central,Manila Folders,Office Supplies,Supplies,125.31,5,0.5,-170.53
CA-2023-107999,2023-03-14,2023-03-19,First Class,CG-10298,Customer_68,Consumer,Mississippi,South,Sticky Notes,Office Supplies,Supplies,42.87,7,0.2,18.66
CA-2023-108000,2023-03-14,2023-03-21,Same Day,CG-10122,Customer_279,Corporate,Alabama,South,Ergonomic Chair,Furniture,Bookcases,331.24,1,0.2,17.81
CA-2023-108001,2023-03-14,2023-03-15,Same Day,CG-10266,Customer_249,Corporate,Kentucky,South,Sofa,Furniture,Chairs,532.2,1,0.1,82.48
CA-2023-108002,2023-03-15,2023-03-18,Standard Class,CG-10431,Customer_70,Corporate,Indiana,Central,Filing Cabinet,Furniture,Tables,137.39,3,0.1,63.37
CA-2023-108003,2023-03-15,2023-03-22,Same Day,CG-10118,Customer_281,Consumer,Illinois,Central,iPhone 14,Technology,Accessories,1276.67,1,0.0,321.2
CA-2023-108004,2023-03-15,2023-03-21,Standard Class,CG-10423,Customer_58,Consumer,Washington,West,Stapler,Office Supplies,Art,107.59,4,0.1,78.93
CA-2023-108005,2023-03-15,2023-03-16,First Class,CG-10402,Customer_225,Home Office,Tennessee,South,Filing Cabinet,Furniture,Tables,441.87,7,0.5,-861.38
CA-2023-108006,2023-03-15,2023-03-21,Standard Class,CG-10064,Customer_79,Corporate,Indiana,Central,iPhone 14,Technology,Copiers,909.7,5,0.0,878.32
CA-2023-108007,2023-03-15,2023-03-20,Second Class,CG-10185,Customer_277,Consumer,California,West,Filing Cabinet,Furniture,Chairs,695.61,3,0.0,493.89
CA-2023-108008,2023-03-15,2023-03-18,Second Class,CG-10154,Customer_209,Consumer,Illinois,Central,Scissors,Office Supplies,Binders,20.03,6,0.5,-30.73
CA-2023-108009,2023-03-16,2023-03-19,Same Day,CG-10468,Customer_111,Corporate,Colorado,West,Dell Monitor,Technology,Copiers,1319.31,4,0.0,1233.77
CA-2023-108010,2023-03-16,2023-03-21,Second Class,CG-10168,Customer_183,Consumer,Tennessee,South,Standing Desk,Furniture,Tables,629.66,5,0.5,-621.84
CA-2023-108011,2023-03-16,2023-03-21,First Class,CG-10397,Customer_126,Corporate,Louisiana,South,Conference Table,Furniture,Furnishings,730.74,5,0.0,639.21
CA-2023-108012,2023-03-16,2023-03-18,Same Day,CG-10248,Customer_72,Consumer,Alabama,South,Dell Monitor,Technology,Computers,1340.18,2,0.0,464.94
CA-2023-108013,2023-03-16,2023-03-21,Standard Class,CG-10339,Customer_71,Corporate,Indiana,Central,Logitech Mouse,Technology,Accessories,1259.81,2,0.0,527.25
CA-2023-108014,2023-03-16,2023-03-20,Same Day,CG-10418,Customer_193,Corporate,Texas,Central,iPhone 14,Technology,Copiers,293.71,4,0.2,54.17
CA-2023-108015,2023-03-17,2023-03-22,Same Day,CG-10356,Customer_3,Consumer,Oregon,West,Canon Copier,Technology,Copiers,1438.02,3,0.0,1236.3
CA-2023-108016,2023-03-17,2023-03-21,Second Class,CG-10222,Customer_38,Corporate,Pennsylvania,East,iPhone 14,Technology,Computers,1150.73,5,0.1,1197.85
CA-2023-108017,2023-03-17,2023-03-22,Same Day,CG-10001,Customer_226,Home Office,Florida,East,Sofa,Furniture,Bookcases,824.62,5,0.4,-815.07
CA-2023-108018,2023-03-17,2023-03-19,First Class,CG-10465,Customer_287,Home Office,Oklahoma,South,Logitech Mouse,Technology,Computers,570.4,4,0.5,-713.55
CA-2023-108019,2023-03-17,2023-03-21,Same Day,CG-10212,Customer_115,Corporate,Pennsylvania,East,Canon Copier,Technology,Computers,503.68,3,0.4,-283.54
CA-2023-108020,2023-03-17,2023-03-18,Standard Class,CG-10088,Customer_25,Home Office,Alabama,South,Tape Dispenser,Office Supplies,Art,117.48,6,0.0,189.76
CA-2023-108021,2023-03-17,2023-03-21,Standard Class,CG-10012,Customer_284,Consumer,Nevada,West,Bookcase,Furniture,Furnishings,488.44,1,0.0,97.96
CA-2023-108022,2023-03-18,2023-03-25,Second Class,CG-10035,Customer_253,Consumer,Pennsylvania,East,Sticky Notes,Office Supplies,Fasteners,85.01,6,0.0,124.65
CA-2023-108023,2023-03-18,2023-03-20,Same Day,CG-10080,Customer_257,Corporate,Ohio,East,Filing Cabinet,Furniture,Chairs,655.45,3,0.0,351.01
CA-2023-108024,2023-03-18,2023-03-24,Standard Class,CG-10237,Customer_122,Consumer,Tennessee,South,Sofa,Furniture,Chairs,690.23,1,0.0,181.73
CA-2023-108025,2023-03-18,2023-03-22,Same Day,CG-10203,Customer_48,Consumer,Washington,West,Sofa,Furniture,Chairs,156.01,7,0.2,33.77
CA-2023-108026,2023-03-18,2023-03-25,Same Day,CG-10425,Customer_270,Home Office,Georgia,East,iPhone 14,Technology,Copiers,638.62,7,0.3,-167.99
CA-2023-108027,2023-03-18,2023-03-25,Standard Class,CG-10213,Customer_142,Consumer,North Carolina,East,Tape Dispenser,Office Supplies,Art,19.11,5,0.0,27.94
CA-2023-108028,2023-03-18,2023-03-25,Same Day,CG-10407,Customer_170,Consumer,Georgia,East,Filing Cabinet,Furniture,Bookcases,581.45,2,0.2,47.77
CA-2023-108029,2023-03-19,2023-03-24,Second Class,CG-10014,Customer_241,Home Office,Colorado,West,Standing Desk,Furniture,Furnishings,1018.57,2,0.3,-95.34
CA-2023-108030,2023-03-19,2023-03-26,Second Class,CG-10134,Customer_119,Corporate,California,West,Ergonomic Chair,Furniture,Bookcases,487.19,7,0.0,1079.07
CA-2023-108031,2023-03-19,2023-03-24,Standard Class,CG-10130,Customer_177,Corporate,Ohio,East,Pen Set,Office Supplies,Supplies,111.83,4,0.2,14.22
CA-2023-108032,2023-03-19,2023-03-25,First Class,CG-10147,Customer_168,Home Office,Arkansas,South,Filing Cabinet,Furniture,Chairs,381.59,7,0.5,-412.81
CA-2023-108033,2023-03-19,2023-03-21,First Class,CG-10380,Customer_279,Home Office,Oklahoma,South,Pen Set,Office Supplies,Labels,121.39,6,0.0,142.61
CA-2023-108034,2023-03-19,2023-03-22,Same Day,CG-10426,Customer_253,Consumer,Ohio,East,Stapler,Office Supplies,Paper,64.83,3,0.0,55.8
CA-2023-108035,2023-03-19,2023-03-24,Second Class,CG-10025,Customer_191,Consumer,Colorado,West,HP Laptop,Technology,Computers,726.44,3,0.5,-429.81
CA-2023-108036,2023-03-20,2023-03-27,Standard Class,CG-10044,Customer_231,Corporate,Virginia,East,Office Chair,Furniture,Bookcases,806.59,1,0.5,-260.32
CA-2023-108037,2023-03-20,2023-03-27,Second Class,CG-10027,Customer_150,Corporate,California,West,Ergonomic Chair,Furniture,Bookcases,615.22,7,0.3,-189.81
CA-2023-108038,2023-03-20,2023-03-21,First Class,CG-10372,Customer_17,Home Office,Florida,East,Manila Folders,Office Supplies,Paper,54.18,4,0.5,-44.8
CA-2023-108039,2023-03-20,2023-03-27,First Class,CG-10354,Customer_158,Consumer,Nevada,West,Manila Folders,Office Supplies,Storage,18.02,3,0.0,10.63
CA-2023-108040,2023-03-20,2023-03-22,Same Day,CG-10044,Customer_285,Home Office,Texas,Central,Sony Headphones,Technology,Copiers,412.45,4,0.0,436.86
CA-2023-108041,2023-03-20,2023-03-24,Standard Class,CG-10187,Customer_103,Corporate,Oklahoma,South,Filing Cabinet,Furniture,Chairs,884.13,1,0.0,284.04
CA-2023-108042,2023-03-20,2023-03-24,Same Day,CG-10295,Customer_96,Corporate,Michigan,Central,Sticky Notes,Office Supplies,Paper,129.73,6,0.5,-179.97
CA-2023-108043,2023-03-21,2023-03-28,Second Class,CG-10008,Customer_269,Home Office,Kentucky,South,Sofa,Furniture,Tables,258.92,5,0.5,-259.57
CA-2023-108044,2023-03-21,2023-03-22,Second Class,CG-10070,Customer_10,Consumer,Oregon,West,Standing Desk,Furniture,Furnishings,673.94,4,0.4,-378.76
CA-2023-108045,2023-03-21,2023-03-26,First Class,CG-10295,Customer_222,Consumer,Missouri,Central,Executive Desk,Furniture,Bookcases,119.4,2,0.1,47.42
CA-2023-108046,2023-03-21,2023-03-23,Same Day,CG-10397,Customer_198,Home Office,Oklahoma,South,Scissors,Office Supplies,Fasteners,48.16,5,0.0,52.23
CA-2023-108047,2023-03-21,2023-03-22,Second Class,CG-10465,Customer_121,Corporate,North Carolina,East,Filing Cabinet,Furniture,Tables,548.94,3,0.0,463.0
CA-2023-108048,2023-03-21,2023-03-26,Second Class,CG-10265,Customer_191,Home Office,Colorado,West,Pen Set,Office Supplies,Art,105.8,6,0.0,137.08
CA-2023-108049,2023-03-21,2023-03-23,Second Class,CG-10482,Customer_215,Home Office,Colorado,West,Logitech Mouse,Technology,Phones,208.44,1,0.1,35.64
CA-2023-108050,2023-03-22,2023-03-29,Standard Class,CG-10252,Customer_228,Consumer,Ohio,East,HP Laptop,Technology,Computers,1435.75,1,0.2,93.67
CA-2023-108051,2023-03-22,2023-03-26,First Class,CG-10303,Customer_177,Corporate,Virginia,East,Manila Folders,Office Supplies,Fasteners,36.74,2,0.0,19.82
CA-2023-108052,2023-03-22,2023-03-24,Same Day,CG-10398,Customer_134,Corporate,Alabama,South,Sofa,Furniture,Furnishings,870.87,4,0.0,1182.6
CA-2023-108053,2023-03-22,2023-03-29,Second Class,CG-10172,Customer_144,Consumer,California,West,Logitech Mouse,Technology,Computers,1176.41,2,0.2,127.2
CA-2023-108054,2023-03-22,2023-03-28,Standard Class,CG-10195,Customer_12,Corporate,Alabama,South,Logitech Mouse,Technology,Computers,700.39,4,0.0,966.47
CA-2023-108055,2023-03-22,2023-03-25,Second Class,CG-10239,Customer_252,Corporate,Florida,East,Scissors,Office Supplies,Binders,104.23,2,0.4,-36.87
CA-2023-108056,2023-03-22,2023-03-24,Second Class,CG-10185,Customer_170,Consumer,Washington,West,Sticky Notes,Office Supplies,Paper,41.1,2,0.3,-4.61
CA-2023-108057,2023-03-23,2023-03-26,First Class,CG-10497,Customer_285,Corporate,Pennsylvania,East,Tape Dispenser,Office Supplies,Art,38.95,1,0.2,2.46
CA-2023-108058,2023-03-23,2023-03-25,Standard Class,CG-10146,Customer_86,Corporate,Arkansas,South,Scissors,Office Supplies,Binders,18.5,4,0.5,-11.26
CA-2023-108059,2023-03-23,2023-03-26,Second Class,CG-10119,Customer_276,Home Office,Mississippi,South,Tape Dispenser,Office Supplies,Binders,61.4,2,0.3,-4.95
CA-2023-108060,2023-03-23,2023-03-29,First Class,CG-10175,Customer_251,Corporate,Kentucky,South,Tape Dispenser,Office Supplies,Binders,23.15,6,0.0,26.84
CA-2023-108061,2023-03-23,2023-03-27,Standard Class,CG-10027,Customer_289,Home Office,Washington,West,A4 Paper,Office Supplies,Storage,64.83,6,0.0,66.97
CA-2023-108062,2023-03-23,2023-03-28,Second Class,CG-10427,Customer_199,Home Office,Florida,East,Sofa,Furniture,Furnishings,94.16,3,0.3,-19.07
CA-2023-108063,2023-03-24,2023-03-27,Same Day,CG-10470,Customer_228,Home Office,Virginia,East,Ergonomic Chair,Furniture,Bookcases,244.67,6,0.0,258.67
CA-2023-108064,2023-03-24,2023-03-30,First Class,CG-10021,Customer_116,Consumer,Mississippi,South,Bookcase,Furniture,Tables,1049.94,7,0.0,1488.78
CA-2023-108065,2023-03-24,2023-03-27,Second Class,CG-10085,Customer_289,Consumer,Tennessee,South,Standing Desk,Furniture,Chairs,908.2,6,0.1,709.59
CA-2023-108066,2023-03-24,2023-03-28,Second Class,CG-10481,Customer_42,Corporate,Mississippi,South,Canon Copier,Technology,Accessories,528.21,6,0.0,871.31
CA-2023-108067,2023-03-24,2023-03-27,Standard Class,CG-10167,Customer_226,Home Office,Mississippi,South,Standing Desk,Furniture,Tables,828.15,1,0.0,251.34
CA-2023-108068,2023-03-24,2023-03-30,Same Day,CG-10458,Customer_187,Corporate,Illinois,Central,Dell Monitor,Technology,Accessories,1248.02,1,0.4,-202.88
CA-2023-108069,2023-03-24,2023-03-31,First Class,CG-10299,Customer_25,Corporate,Indiana,Central,Samsung Galaxy,Technology,Phones,429.58,1,0.5,-128.78
CA-2023-108070,2023-03-25,2023-03-31,Standard Class,CG-10101,Customer_108,Corporate,Missouri,Central,Dell Monitor,Technology,Computers,752.81,1,0.0,173.47
CA-2023-108071,2023-03-25,2023-03-26,Second Class,CG-10495,Customer_223,Corporate,Kentucky,South,Sticky Notes,Office Supplies,Binders,128.82,2,0.0,89.96
